group,letter,noise,sample_idx,seed,target_idx,motivo,iters,outcome,convergio_a,hamming_input_target,hamming_output_target,hamming_input_output,energia_inicial,energia_final
BDOX,X,0.55,18,19,3,stable,3,COMPLEMENT,-D,13,6,9,-0.1599999999999998,-28.479999999999997
BDOX,X,0.55,19,20,3,stable,3,FP,O,17,21,10,-0.15999999999999973,-28.479999999999993
BDOX,X,0.55,20,21,3,cycle,3,CICLO,,12,5,11,0.9600000000000002,-28.159999999999993
BDOX,X,0.55,21,22,3,stable,4,FP,O,16,21,11,0.8000000000000002,-28.479999999999993
BDOX,X,0.55,22,23,3,stable,4,COMPLEMENT,-D,14,6,12,1.76,-28.479999999999997
BDOX,X,0.55,23,24,3,cycle,3,CICLO,,13,5,10,4.440892098500626e-16,-28.159999999999993
BDOX,X,0.55,24,25,3,stable,2,FP,O,16,21,5,-6.079999999999999,-28.479999999999993
BDOX,X,0.55,25,26,3,stable,2,COMPLEMENT,-D,13,6,9,0.6400000000000001,-28.479999999999997
BDOX,X,0.55,26,27,3,stable,4,FP,D,14,19,11,1.44,-28.479999999999997
BDOX,X,0.55,27,28,3,stable,3,FP,D,14,19,11,0.4800000000000001,-28.479999999999997
BDOX,X,0.55,28,29,3,cycle,4,CICLO,,16,20,8,-1.92,-28.159999999999993
BDOX,X,0.55,29,30,3,stable,3,COMPLEMENT,-D,13,6,11,1.6,-28.479999999999997
BDOX,X,0.6,0,1,3,stable,3,FP,O,17,21,10,-0.6400000000000001,-28.479999999999993
BDOX,X,0.6,1,2,3,stable,3,FP,O,15,21,10,0.7999999999999998,-28.479999999999993
BDOX,X,0.6,2,3,3,stable,4,FP,O,17,21,10,-0.6399999999999997,-28.479999999999993
BDOX,X,0.6,3,4,3,stable,3,COMPLEMENT,-O,11,4,11,1.6,-28.479999999999993
BDOX,X,0.6,4,5,3,stable,3,FP,O,15,21,12,1.44,-28.479999999999993
BDOX,X,0.6,5,6,3,stable,2,FP,O,14,21,11,1.44,-28.479999999999993
BDOX,X,0.6,6,7,3,cycle,3,CICLO,,14,20,12,1.2800000000000002,-28.159999999999993
BDOX,X,0.6,7,8,3,stable,3,FP,O,18,21,11,-1.76,-28.479999999999993
BDOX,X,0.6,8,9,3,stable,3,COMPLEMENT,-O,9,4,11,0.48,-28.479999999999993
BDOX,X,0.6,9,10,3,stable,3,FP,D,12,19,11,1.44,-28.479999999999997
BDOX,X,0.6,10,11,3,stable,4,FP,O,16,21,13,0.8,-28.479999999999993
BDOX,X,0.6,11,12,3,stable,3,FP,O,16,21,11,0.4800000000000002,-28.479999999999993
BDOX,X,0.6,12,13,3,stable,2,COMPLEMENT,-D,12,6,10,0.4800000000000004,-28.479999999999997
BDOX,X,0.6,13,14,3,stable,3,FP,D,12,19,11,1.44,-28.479999999999997
BDOX,X,0.6,14,15,3,stable,4,COMPLEMENT,-D,13,6,13,0.9600000000000001,-28.479999999999997
BDOX,X,0.6,15,16,3,cycle,3,CICLO,,15,20,9,-2.2399999999999998,-28.159999999999993
BDOX,X,0.6,16,17,3,stable,2,FP,D,17,19,4,-14.56,-28.479999999999997
BDOX,X,0.6,17,18,3,stable,4,COMPLEMENT,-D,11,6,11,1.44,-28.479999999999997
BDOX,X,0.6,18,19,3,stable,3,COMPLEMENT,-D,13,6,9,-0.1599999999999998,-28.479999999999997
BDOX,X,0.6,19,20,3,stable,3,FP,O,18,21,9,-1.7599999999999996,-28.479999999999993
BDOX,X,0.6,20,21,3,cycle,3,CICLO,,12,5,11,0.9600000000000002,-28.159999999999993
BDOX,X,0.6,21,22,3,stable,3,FP,O,17,21,10,-0.1599999999999997,-28.479999999999993
BDOX,X,0.6,22,23,3,stable,4,COMPLEMENT,-D,14,6,12,1.76,-28.479999999999997
BDOX,X,0.6,23,24,3,cycle,4,CICLO,,16,20,12,2.220446049250313e-16,-28.159999999999993
BDOX,X,0.6,24,25,3,stable,2,FP,O,18,21,3,-13.120000000000001,-28.479999999999993
BDOX,X,0.6,25,26,3,stable,4,FP,O,15,21,12,1.2799999999999998,-28.479999999999993
BDOX,X,0.6,26,27,3,stable,4,FP,D,14,19,11,1.44,-28.479999999999997
BDOX,X,0.6,27,28,3,stable,3,FP,D,14,19,11,0.4800000000000001,-28.479999999999997
BDOX,X,0.6,28,29,3,cycle,4,CICLO,,16,20,8,-1.92,-28.159999999999993
BDOX,X,0.6,29,30,3,stable,3,FP,O,16,21,9,-0.3200000000000002,-28.479999999999993
BDOX,X,0.65,0,1,3,stable,3,FP,O,17,21,10,-0.6400000000000001,-28.479999999999993
BDOX,X,0.65,1,2,3,stable,2,FP,O,17,21,8,-1.7600000000000002,-28.479999999999993
BDOX,X,0.65,2,3,3,stable,4,FP,O,18,21,11,-0.7999999999999998,-28.479999999999993
BDOX,X,0.65,3,4,3,stable,3,FP,D,13,19,10,0.9600000000000001,-28.479999999999997
BDOX,X,0.65,4,5,3,stable,3,FP,O,15,21,12,1.44,-28.479999999999993
BDOX,X,0.65,5,6,3,stable,2,FP,O,16,21,9,-0.1600000000000001,-28.479999999999993
BDOX,X,0.65,6,7,3,stable,2,FP,O,17,21,8,-2.2399999999999993,-28.479999999999993
BDOX,X,0.65,7,8,3,stable,3,FP,O,20,21,9,-6.88,-28.479999999999993
BDOX,X,0.65,8,9,3,stable,3,COMPLEMENT,-O,10,4,12,1.44,-28.479999999999993
BDOX,X,0.65,9,10,3,stable,3,FP,D,12,19,11,1.44,-28.479999999999997
BDOX,X,0.65,10,11,3,stable,3,FP,O,18,21,11,-1.7599999999999998,-28.479999999999993
BDOX,X,0.65,11,12,3,stable,3,FP,O,16,21,11,0.4800000000000002,-28.479999999999993
BDOX,X,0.65,12,13,3,stable,3,COMPLEMENT,-D,13,6,11,1.44,-28.479999999999997
BDOX,X,0.65,13,14,3,cycle,3,CICLO,,14,20,10,-0.3200000000000002,-28.159999999999993
BDOX,X,0.65,14,15,3,stable,4,COMPLEMENT,-D,13,6,13,0.9600000000000001,-28.479999999999997
BDOX,X,0.65,15,16,3,cycle,3,CICLO,,16,20,8,-4.800000000000001,-28.159999999999993
BDOX,X,0.65,16,17,3,stable,3,FP,O,20,21,7,-9.76,-28.479999999999993
BDOX,X,0.65,17,18,3,stable,2,FP,O,15,21,8,-1.12,-28.479999999999993
BDOX,X,0.65,18,19,3,stable,4,COMPLEMENT,-D,16,6,10,0.47999999999999987,-28.479999999999997
BDOX,X,0.65,19,20,3,stable,3,FP,O,20,21,7,-6.879999999999999,-28.479999999999993
BDOX,X,0.65,20,21,3,cycle,4,CICLO,,14,20,12,1.6,-28.159999999999993
BDOX,X,0.65,21,22,3,stable,3,FP,O,18,21,9,-1.7600000000000002,-28.479999999999993
BDOX,X,0.65,22,23,3,stable,3,FP,O,16,21,11,0.4800000000000001,-28.479999999999993
BDOX,X,0.65,23,24,3,stable,3,FP,O,18,21,11,-1.6000000000000005,-28.479999999999993
BDOX,X,0.65,24,25,3,stable,2,FP,O,18,21,3,-13.120000000000001,-28.479999999999993
BDOX,X,0.65,25,26,3,stable,4,FP,O,16,21,11,0.6400000000000003,-28.479999999999993
BDOX,X,0.65,26,27,3,stable,3,FP,O,15,21,12,1.44,-28.479999999999993
BDOX,X,0.65,27,28,3,stable,3,FP,D,16,19,9,-3.3600000000000003,-28.479999999999997
BDOX,X,0.65,28,29,3,stable,3,FP,O,18,21,9,-3.3600000000000003,-28.479999999999993
BDOX,X,0.65,29,30,3,stable,3,FP,O,18,21,9,-2.56,-28.479999999999993
HMNW,H,0.1,0,1,0,stable,3,FP,N,1,4,5,-22.08,-33.919999999999995
HMNW,H,0.1,1,2,0,stable,3,FP,N,2,4,6,-16.96,-33.919999999999995
HMNW,H,0.1,2,3,0,stable,3,FP,N,3,4,7,-12.48,-33.919999999999995
HMNW,H,0.1,3,4,0,stable,3,FP,N,1,4,5,-22.08,-33.919999999999995
HMNW,H,0.1,4,5,0,stable,3,FP,N,5,4,9,-6.879999999999999,-33.919999999999995
HMNW,H,0.1,5,6,0,stable,3,FP,N,3,4,7,-14.559999999999999,-33.919999999999995
HMNW,H,0.1,6,7,0,stable,3,FP,N,3,4,5,-16.64,-33.919999999999995
HMNW,H,0.1,7,8,0,stable,3,FP,N,1,4,5,-22.08,-33.919999999999995
HMNW,H,0.1,8,9,0,stable,3,FP,N,3,4,5,-21.439999999999994,-33.919999999999995
HMNW,H,0.1,9,10,0,stable,3,FP,N,0,4,4,-27.839999999999996,-33.919999999999995
HMNW,H,0.1,10,11,0,stable,3,FP,N,2,4,4,-21.759999999999998,-33.919999999999995
HMNW,H,0.1,11,12,0,stable,3,FP,N,2,4,6,-16.96,-33.919999999999995
HMNW,H,0.1,12,13,0,stable,3,FP,N,3,4,7,-12.48,-33.919999999999995
HMNW,H,0.1,13,14,0,stable,3,FP,N,1,4,3,-30.240000000000002,-33.919999999999995
HMNW,H,0.1,14,15,0,stable,3,FP,N,2,4,6,-16.96,-33.919999999999995
HMNW,H,0.1,15,16,0,stable,3,FP,N,3,4,7,-14.56,-33.919999999999995
HMNW,H,0.1,16,17,0,stable,3,FP,N,4,4,6,-12.16,-33.919999999999995
HMNW,H,0.1,17,18,0,stable,3,FP,N,3,4,7,-12.479999999999999,-33.919999999999995
HMNW,H,0.1,18,19,0,stable,3,FP,N,3,4,7,-12.48,-33.919999999999995
HMNW,H,0.1,19,20,0,stable,3,FP,N,6,4,6,-9.759999999999998,-33.919999999999995
HMNW,H,0.1,20,21,0,stable,3,FP,N,2,4,6,-16.96,-33.919999999999995
HMNW,H,0.1,21,22,0,stable,3,FP,N,4,4,6,-16.32,-33.919999999999995
HMNW,H,0.1,22,23,0,stable,3,FP,N,2,4,6,-16.96,-33.919999999999995
HMNW,H,0.1,23,24,0,stable,3,FP,N,4,4,6,-16.32,-33.919999999999995
HMNW,H,0.1,24,25,0,stable,3,FP,N,2,4,6,-16.96,-33.919999999999995
HMNW,H,0.1,25,26,0,stable,3,FP,N,1,4,5,-22.08,-33.919999999999995
HMNW,H,0.1,26,27,0,stable,3,FP,N,2,4,4,-21.759999999999998,-33.919999999999995
HMNW,H,0.1,27,28,0,stable,3,FP,N,5,4,7,-9.760000000000002,-33.919999999999995
HMNW,H,0.1,28,29,0,stable,3,FP,N,4,4,6,-13.92,-33.919999999999995
HMNW,H,0.1,29,30,0,stable,3,FP,N,2,4,6,-16.96,-33.919999999999995
HMNW,H,0.2,0,1,0,stable,3,FP,N,3,4,7,-14.56,-33.919999999999995
HMNW,H,0.2,1,2,0,stable,3,FP,N,5,4,5,-13.919999999999998,-33.919999999999995
HMNW,H,0.2,2,3,0,stable,3,FP,N,5,4,9,-5.440000000000001,-33.919999999999995
HMNW,H,0.2,3,4,0,stable,3,FP,N,4,4,6,-12.159999999999998,-33.919999999999995
HMNW,H,0.2,4,5,0,stable,3,FP,N,5,4,9,-6.879999999999999,-33.919999999999995
HMNW,H,0.2,5,6,0,stable,3,FP,N,6,4,10,-4.0,-33.919999999999995
HMNW,H,0.2,6,7,0,stable,3,FP,N,4,4,6,-12.159999999999998,-33.919999999999995
HMNW,H,0.2,7,8,0,stable,3,FP,N,5,4,7,-11.84,-33.919999999999995
HMNW,H,0.2,8,9,0,stable,3,FP,N,3,4,5,-21.439999999999994,-33.919999999999995
HMNW,H,0.2,9,10,0,stable,3,FP,N,4,4,6,-14.560000000000002,-33.919999999999995
HMNW,H,0.2,10,11,0,stable,3,FP,N,6,4,8,-5.12,-33.919999999999995
HMNW,H,0.2,11,12,0,stable,3,FP,N,7,4,11,-0.9599999999999996,-33.919999999999995
HMNW,H,0.2,12,13,0,stable,3,FP,N,4,4,8,-8.64,-33.919999999999995
HMNW,H,0.2,13,14,0,stable,3,FP,N,1,4,3,-30.240000000000002,-33.919999999999995
HMNW,H,0.2,14,15,0,stable,3,FP,N,3,4,7,-12.48,-33.919999999999995
HMNW,H,0.2,15,16,0,stable,3,FP,N,7,4,11,-1.7600000000000002,-33.919999999999995
HMNW,H,0.2,16,17,0,stable,3,FP,N,7,4,9,-2.56,-33.919999999999995
HMNW,H,0.2,17,18,0,stable,3,FP,N,5,4,9,-5.4399999999999995,-33.919999999999995
HMNW,H,0.2,18,19,0,stable,3,FP,N,3,4,7,-12.48,-33.919999999999995
HMNW,H,0.2,19,20,0,stable,3,FP,N,8,4,8,-3.360000000000001,-33.919999999999995
HMNW,H,0.2,20,21,0,stable,3,FP,N,5,4,9,-5.4399999999999995,-33.919999999999995
HMNW,H,0.2,21,22,0,stable,3,FP,N,7,4,9,-4.799999999999999,-33.919999999999995
HMNW,H,0.2,22,23,0,stable,3,FP,N,4,4,8,-8.64,-33.919999999999995
HMNW,H,0.2,23,24,0,stable,3,FP,N,5,4,7,-11.84,-33.919999999999995
HMNW,H,0.2,24,25,0,stable,3,FP,N,7,4,11,-1.7600000000000002,-33.919999999999995
HMNW,H,0.2,25,26,0,stable,3,FP,N,3,4,7,-12.48,-33.919999999999995
HMNW,H,0.2,26,27,0,stable,3,FP,N,5,4,5,-13.92,-33.919999999999995
HMNW,H,0.2,27,28,0,stable,3,FP,N,7,4,9,-4.800000000000001,-33.919999999999995
HMNW,H,0.2,28,29,0,stable,3,FP,N,6,4,8,-6.239999999999998,-33.919999999999995
HMNW,H,0.2,29,30,0,stable,3,FP,N,4,4,8,-8.64,-33.919999999999995
HMNW,H,0.3,0,1,0,stable,3,FP,N,6,4,8,-6.88,-33.919999999999995
HMNW,H,0.3,1,2,0,stable,3,FP,N,8,4,8,-5.12,-33.919999999999995
HMNW,H,0.3,2,3,0,stable,4,FP,N,9,4,13,0.8,-33.919999999999995
HMNW,H,0.3,3,4,0,stable,3,FP,N,4,4,6,-12.159999999999998,-33.919999999999995
HMNW,H,0.3,4,5,0,stable,3,FP,N,8,4,10,-2.2399999999999998,-33.919999999999995
HMNW,H,0.3,5,6,0,stable,3,FP,N,7,4,11,-1.7599999999999993,-33.919999999999995
HMNW,H,0.3,6,7,0,stable,3,FP,N,8,4,8,-3.359999999999998,-33.919999999999995
HMNW,H,0.3,7,8,0,stable,2,FP,N,9,4,9,-4.799999999999999,-33.919999999999995
HMNW,H,0.3,8,9,0,stable,3,FP,N,6,4,6,-11.52,-33.919999999999995
HMNW,H,0.3,9,10,0,stable,3,FP,N,6,4,8,-6.880000000000002,-33.919999999999995
HMNW,H,0.3,10,11,0,stable,3,FP,N,8,4,8,-3.360000000000001,-33.919999999999995
HMNW,H,0.3,11,12,0,stable,4,FP,N,11,4,11,1.44,-33.919999999999995
HMNW,H,0.3,12,13,0,stable,3,FP,N,7,4,11,-0.9599999999999995,-33.919999999999995
HMNW,H,0.3,13,14,0,stable,3,FP,N,3,4,5,-21.439999999999998,-33.919999999999995
HMNW,H,0.3,14,15,0,stable,3,FP,N,4,4,8,-8.64,-33.919999999999995
HMNW,H,0.3,15,16,0,stable,4,FP,N,9,4,13,0.7999999999999998,-33.919999999999995
HMNW,H,0.3,16,17,0,stable,3,FP,N,9,4,11,0.6400000000000001,-33.919999999999995
HMNW,H,0.3,17,18,0,stable,3,FP,N,6,4,10,-2.880000000000001,-33.919999999999995
HMNW,H,0.3,18,19,0,stable,3,FP,N,4,4,8,-8.64,-33.919999999999995
HMNW,H,0.3,19,20,0,stable,2,FP,N,10,4,8,-2.2400000000000007,-33.919999999999995
HMNW,H,0.3,20,21,0,stable,3,FP,N,8,4,10,-2.2399999999999998,-33.919999999999995
HMNW,H,0.3,21,22,0,stable,3,FP,N,8,4,10,-2.24,-33.919999999999995
HMNW,H,0.3,22,23,0,stable,3,FP,N,6,4,8,-5.120000000000001,-33.919999999999995
HMNW,H,0.3,23,24,0,stable,3,FP,N,5,4,7,-11.84,-33.919999999999995
HMNW,H,0.3,24,25,0,stable,3,FP,N,10,4,12,1.44,-33.919999999999995
HMNW,H,0.3,25,26,0,stable,3,FP,N,7,4,11,-0.96,-33.919999999999995
HMNW,H,0.3,26,27,0,stable,3,FP,N,7,4,7,-8.320000000000002,-33.919999999999995
HMNW,H,0.3,27,28,0,stable,3,FP,N,8,4,10,-2.2399999999999998,-33.919999999999995
HMNW,H,0.3,28,29,0,stable,3,FP,N,9,4,11,0.47999999999999954,-33.919999999999995
HMNW,H,0.3,29,30,0,stable,3,FP,N,6,4,10,-2.880000000000001,-33.919999999999995
HMNW,H,0.4,0,1,0,stable,3,FP,N,9,4,11,-0.1599999999999998,-33.919999999999995
HMNW,H,0.4,1,2,0,stable,3,FP,N,11,4,9,-0.3200000000000006,-33.919999999999995
HMNW,H,0.4,2,3,0,stable,2,COMPLEMENT,-N,11,21,10,0.8000000000000002,-33.919999999999995
HMNW,H,0.4,3,4,0,stable,3,FP,N,6,4,8,-5.119999999999999,-33.919999999999995
HMNW,H,0.4,4,5,0,stable,3,FP,N,10,4,12,0.47999999999999976,-33.919999999999995
HMNW,H,0.4,5,6,0,stable,2,COMPLEMENT,-N,11,21,10,0.7999999999999997,-33.919999999999995
HMNW,H,0.4,6,7,0,stable,3,FP,N,10,4,10,0.4800000000000001,-33.919999999999995
HMNW,H,0.4,7,8,0,stable,3,COMPLEMENT,-N,14,21,11,1.6000000000000005,-33.919999999999995
HMNW,H,0.4,8,9,0,stable,3,FP,N,7,4,7,-9.759999999999998,-33.919999999999995
HMNW,H,0.4,9,10,0,stable,3,FP,N,8,4,8,-5.120000000000001,-33.919999999999995
HMNW,H,0.4,10,11,0,stable,3,FP,N,10,4,10,0.4800000000000003,-33.919999999999995
HMNW,H,0.4,11,12,0,stable,5,FP,N,12,4,12,1.7600000000000002,-33.919999999999995
HMNW,H,0.4,12,13,0,stable,3,FP,N,7,4,11,-0.9599999999999995,-33.919999999999995
HMNW,H,0.4,13,14,0,stable,3,FP,N,5,4,7,-11.84,-33.919999999999995
HMNW,H,0.4,14,15,0,stable,3,FP,N,8,4,12,-0.1599999999999998,-33.919999999999995
HMNW,H,0.4,15,16,0,stable,3,COMPLEMENT,-N,11,21,12,1.7599999999999998,-33.919999999999995
HMNW,H,0.4,16,17,0,stable,6,COMPLEMENT,-N,11,21,12,1.28,-33.919999999999995
HMNW,H,0.4,17,18,0,stable,4,FP,N,8,4,12,0.3199999999999999,-33.919999999999995
HMNW,H,0.4,18,19,0,stable,3,FP,N,6,4,10,-4.0,-33.919999999999995
HMNW,H,0.4,19,20,0,stable,2,FP,N,12,4,8,-0.6400000000000001,-33.919999999999995
HMNW,H,0.4,20,21,0,stable,3,FP,N,9,4,11,-0.3199999999999996,-33.919999999999995
HMNW,H,0.4,21,22,0,stable,2,FP,N,12,4,10,0.47999999999999976,-33.919999999999995
HMNW,H,0.4,22,23,0,stable,3,FP,N,9,4,9,-1.12,-33.919999999999995
HMNW,H,0.4,23,24,0,stable,3,FP,N,9,4,9,-2.5599999999999996,-33.919999999999995
HMNW,H,0.4,24,25,0,stable,2,COMPLEMENT,-N,13,21,10,0.4800000000000002,-33.919999999999995
HMNW,H,0.4,25,26,0,stable,3,FP,N,9,4,9,-1.1200000000000003,-33.919999999999995
HMNW,H,0.4,26,27,0,stable,4,FP,N,12,4,12,1.2799999999999998,-33.919999999999995
HMNW,H,0.4,27,28,0,stable,3,COMPLEMENT,-N,12,21,11,1.6000000000000003,-33.919999999999995
HMNW,H,0.4,28,29,0,stable,4,FP,N,12,4,12,1.76,-33.919999999999995
HMNW,H,0.4,29,30,0,stable,3,FP,N,9,4,9,-2.56,-33.919999999999995
HMNW,H,0.45,0,1,0,stable,4,COMPLEMENT,-N,12,21,11,0.8000000000000004,-33.919999999999995
HMNW,H,0.45,1,2,0,stable,3,FP,N,13,4,11,1.5999999999999996,-33.919999999999995
HMNW,H,0.45,2,3,0,stable,2,COMPLEMENT,-N,13,21,8,-1.7599999999999998,-33.919999999999995
HMNW,H,0.45,3,4,0,stable,3,FP,N,7,4,9,-2.5600000000000005,-33.919999999999995
HMNW,H,0.45,4,5,0,stable,3,FP,N,12,4,12,1.44,-33.919999999999995
HMNW,H,0.45,5,6,0,stable,2,COMPLEMENT,-N,12,21,9,-0.16000000000000053,-33.919999999999995
HMNW,H,0.45,6,7,0,stable,2,FP,N,11,4,9,-0.3200000000000002,-33.919999999999995
HMNW,H,0.45,7,8,0,stable,3,COMPLEMENT,-N,16,21,11,0.6399999999999999,-33.919999999999995
HMNW,H,0.45,8,9,0,stable,3,FP,N,8,4,8,-6.239999999999999,-33.919999999999995
HMNW,H,0.45,9,10,0,stable,3,FP,N,9,4,9,-3.3600000000000003,-33.919999999999995
HMNW,H,0.45,10,11,0,stable,3,FP,N,10,4,10,0.4800000000000003,-33.919999999999995
HMNW,H,0.45,11,12,0,stable,3,COMPLEMENT,-N,13,21,12,1.44,-33.919999999999995
HMNW,H,0.45,12,13,0,stable,4,FP,N,9,4,11,0.4800000000000002,-33.919999999999995
HMNW,H,0.45,13,14,0,stable,3,FP,N,6,4,8,-8.000000000000002,-33.919999999999995
HMNW,H,0.45,14,15,0,stable,3,FP,N,8,4,12,-0.1599999999999998,-33.919999999999995
HMNW,H,0.45,15,16,0,stable,2,COMPLEMENT,-N,13,21,10,0.4800000000000002,-33.919999999999995
HMNW,H,0.45,16,17,0,stable,4,COMPLEMENT,-N,12,21,13,1.5999999999999999,-33.919999999999995
HMNW,H,0.45,17,18,0,stable,4,FP,N,8,4,12,0.3199999999999999,-33.919999999999995
HMNW,H,0.45,18,19,0,stable,4,FP,N,11,4,13,1.44,-33.919999999999995
HMNW,H,0.45,19,20,0,stable,3,FP,N,14,4,10,1.2799999999999998,-33.919999999999995
HMNW,H,0.45,20,21,0,stable,4,FP,N,12,4,12,1.9199999999999995,-33.919999999999995
HMNW,H,0.45,21,22,0,stable,2,FP,N,13,4,11,0.6399999999999999,-33.919999999999995
HMNW,H,0.45,22,23,0,stable,3,FP,N,10,4,10,0.4800000000000002,-33.919999999999995
HMNW,H,0.45,23,24,0,stable,3,FP,N,12,4,10,-0.16000000000000014,-33.919999999999995
HMNW,H,0.45,24,25,0,stable,2,COMPLEMENT,-N,14,21,9,-1.1199999999999997,-33.919999999999995
HMNW,H,0.45,25,26,0,stable,3,FP,N,9,4,9,-1.1200000000000003,-33.919999999999995
HMNW,H,0.45,26,27,0,stable,4,COMPLEMENT,-N,13,21,12,1.2799999999999998,-33.919999999999995
HMNW,H,0.45,27,28,0,stable,3,COMPLEMENT,-N,12,21,11,1.6000000000000003,-33.919999999999995
HMNW,H,0.45,28,29,0,stable,3,COMPLEMENT,-N,13,21,12,1.4399999999999995,-33.919999999999995
HMNW,H,0.45,29,30,0,stable,3,FP,N,11,4,11,0.6400000000000005,-33.919999999999995
HMNW,H,0.5,0,1,0,stable,3,COMPLEMENT,-N,14,21,9,-1.7600000000000002,-33.919999999999995
HMNW,H,0.5,1,2,0,stable,3,FP,N,13,4,11,1.5999999999999996,-33.919999999999995
HMNW,H,0.5,2,3,0,stable,2,COMPLEMENT,-N,14,21,9,-1.1199999999999997,-33.919999999999995
HMNW,H,0.5,3,4,0,stable,3,FP,N,9,4,9,-1.12,-33.919999999999995
HMNW,H,0.5,4,5,0,stable,5,COMPLEMENT,-N,13,21,12,1.7600000000000002,-33.919999999999995
HMNW,H,0.5,5,6,0,stable,2,COMPLEMENT,-N,13,21,8,-1.7600000000000007,-33.919999999999995
HMNW,H,0.5,6,7,0,stable,3,FP,N,12,4,10,0.9600000000000002,-33.919999999999995
HMNW,H,0.5,7,8,0,stable,3,COMPLEMENT,-N,17,21,10,-0.6400000000000001,-33.919999999999995
HMNW,H,0.5,8,9,0,stable,3,FP,N,9,4,9,-3.3600000000000003,-33.919999999999995
HMNW,H,0.5,9,10,0,stable,3,FP,N,9,4,9,-3.3600000000000003,-33.919999999999995
HMNW,H,0.5,10,11,0,stable,5,FP,N,12,4,12,1.76,-33.919999999999995
HMNW,H,0.5,11,12,0,stable,3,COMPLEMENT,-N,15,21,10,-0.6399999999999999,-33.919999999999995
HMNW,H,0.5,12,13,0,stable,4,FP,N,10,4,12,1.44,-33.919999999999995
HMNW,H,0.5,13,14,0,stable,3,FP,N,8,4,10,-3.36,-33.919999999999995
HMNW,H,0.5,14,15,0,stable,4,FP,N,10,4,14,1.2800000000000002,-33.919999999999995
HMNW,H,0.5,15,16,0,stable,2,COMPLEMENT,-N,13,21,10,0.4800000000000002,-33.919999999999995
HMNW,H,0.5,16,17,0,stable,2,COMPLEMENT,-N,14,21,11,-0.3200000000000003,-33.919999999999995
HMNW,H,0.5,17,18,0,stable,4,FP,N,9,4,13,0.8000000000000002,-33.919999999999995
HMNW,H,0.5,18,19,0,stable,5,COMPLEMENT,-N,12,21,11,1.7599999999999998,-33.919999999999995
HMNW,H,0.5,19,20,0,stable,3,COMPLEMENT,-N,16,21,13,0.6400000000000003,-33.919999999999995
HMNW,H,0.5,20,21,0,stable,4,FP,N,12,4,12,1.9199999999999995,-33.919999999999995
HMNW,H,0.5,21,22,0,stable,4,COMPLEMENT,-N,15,21,12,1.2799999999999996,-33.919999999999995
HMNW,H,0.5,22,23,0,stable,3,FP,N,12,4,10,0.9599999999999994,-33.919999999999995
HMNW,H,0.5,23,24,0,stable,3,FP,N,12,4,10,-0.16000000000000014,-33.919999999999995
HMNW,H,0.5,24,25,0,stable,2,COMPLEMENT,-N,14,21,9,-1.1199999999999997,-33.919999999999995
HMNW,H,0.5,25,26,0,stable,3,FP,N,10,4,10,0.4800000000000001,-33.919999999999995
HMNW,H,0.5,26,27,0,stable,3,COMPLEMENT,-N,14,21,11,0.6400000000000002,-33.919999999999995
HMNW,H,0.5,27,28,0,stable,3,COMPLEMENT,-N,12,21,11,1.6000000000000003,-33.919999999999995
HMNW,H,0.5,28,29,0,stable,3,COMPLEMENT,-N,14,21,11,0.4799999999999991,-33.919999999999995
HMNW,H,0.5,29,30,0,stable,4,FP,N,12,4,12,1.2800000000000002,-33.919999999999995
HMNW,H,0.55,0,1,0,stable,3,COMPLEMENT,-N,17,21,8,-3.36,-33.919999999999995
HMNW,H,0.55,1,2,0,stable,4,COMPLEMENT,-N,14,21,13,1.5999999999999999,-33.919999999999995
HMNW,H,0.55,2,3,0,stable,3,COMPLEMENT,-N,15,21,10,3.3306690738754696e-16,-33.919999999999995
HMNW,H,0.55,3,4,0,stable,4,FP,N,11,4,11,1.44,-33.919999999999995
HMNW,H,0.55,4,5,0,stable,4,COMPLEMENT,-N,14,21,11,1.4400000000000002,-33.919999999999995
HMNW,H,0.55,5,6,0,stable,2,COMPLEMENT,-N,14,21,7,-4.0,-33.919999999999995
HMNW,H,0.55,6,7,0,stable,3,FP,N,13,4,11,1.6000000000000003,-33.919999999999995
HMNW,H,0.55,7,8,0,stable,3,COMPLEMENT,-N,17,21,10,-0.6400000000000001,-33.919999999999995
HMNW,H,0.55,8,9,0,stable,3,FP,N,9,4,9,-3.3600000000000003,-33.919999999999995
HMNW,H,0.55,9,10,0,stable,3,FP,N,11,4,11,0.47999999999999976,-33.919999999999995
HMNW,H,0.55,10,11,0,stable,3,COMPLEMENT,-N,15,21,12,0.9600000000000002,-33.919999999999995
HMNW,H,0.55,11,12,0,stable,3,COMPLEMENT,-N,16,21,11,-0.15999999999999992,-33.919999999999995
HMNW,H,0.55,12,13,0,stable,3,COMPLEMENT,-N,12,21,11,1.5999999999999999,-33.919999999999995
HMNW,H,0.55,13,14,0,stable,3,FP,N,10,4,12,0.4800000000000003,-33.919999999999995
HMNW,H,0.55,14,15,0,stable,3,FP,N,11,4,13,1.6000000000000003,-33.919999999999995
HMNW,H,0.55,15,16,0,stable,2,COMPLEMENT,-N,13,21,10,0.4800000000000002,-33.919999999999995
HMNW,H,0.55,16,17,0,stable,2,COMPLEMENT,-N,14,21,11,-0.3200000000000003,-33.919999999999995
HMNW,H,0.55,17,18,0,stable,4,FP,N,9,4,13,0.8000000000000002,-33.919999999999995
