group,p,letter,noise,sample_idx,seed,target_idx,motivo,iters,outcome,convergio_a,hamming_input_target,hamming_output_target,hamming_input_output,energia_inicial,energia_final
FUY,3,U,0.15,25,26,1,stable,2,TP,U,1,0,1,-9.12,-11.04
FUY,3,U,0.15,26,27,1,stable,2,TP,U,3,0,3,-5.759999999999999,-11.04
FUY,3,U,0.15,27,28,1,stable,2,TP,U,6,0,6,-3.04,-11.04
FUY,3,U,0.15,28,29,1,stable,2,TP,U,5,0,5,-5.4399999999999995,-11.04
FUY,3,U,0.15,29,30,1,stable,2,TP,U,3,0,3,-6.239999999999999,-11.04
FUY,3,U,0.2,0,1,1,stable,2,TP,U,3,0,3,-5.759999999999999,-11.04
FUY,3,U,0.2,1,2,1,stable,2,TP,U,5,0,5,-3.04,-11.04
FUY,3,U,0.2,2,3,1,stable,2,TP,U,5,0,5,-3.6799999999999997,-11.04
FUY,3,U,0.2,3,4,1,stable,2,TP,U,4,0,4,-4.4799999999999995,-11.04
FUY,3,U,0.2,4,5,1,stable,2,TP,U,5,0,5,-3.3600000000000003,-11.04
FUY,3,U,0.2,5,6,1,stable,2,TP,U,6,0,6,-2.56,-11.04
FUY,3,U,0.2,6,7,1,stable,2,TP,U,4,0,4,-4.8,-11.04
FUY,3,U,0.2,7,8,1,stable,2,TP,U,5,0,5,-3.2,-11.04
FUY,3,U,0.2,8,9,1,stable,2,TP,U,3,0,3,-5.92,-11.04
FUY,3,U,0.2,9,10,1,stable,2,TP,U,4,0,4,-4.959999999999999,-11.04
FUY,3,U,0.2,10,11,1,stable,2,TP,U,6,0,6,-2.5599999999999996,-11.04
FUY,3,U,0.2,11,12,1,stable,2,TP,U,7,0,7,-0.9599999999999997,-11.04
FUY,3,U,0.2,12,13,1,stable,2,TP,U,4,0,4,-4.799999999999999,-11.04
FUY,3,U,0.2,13,14,1,stable,2,TP,U,1,0,1,-9.12,-11.04
FUY,3,U,0.2,14,15,1,stable,2,TP,U,3,0,3,-5.92,-11.04
FUY,3,U,0.2,15,16,1,stable,2,FN,,7,6,5,-2.88,-8.64
FUY,3,U,0.2,16,17,1,stable,2,TP,U,7,0,7,-1.6,-11.04
FUY,3,U,0.2,17,18,1,stable,2,TP,U,5,0,5,-3.6799999999999997,-11.04
FUY,3,U,0.2,18,19,1,stable,2,TP,U,3,0,3,-6.24,-11.04
FUY,3,U,0.2,19,20,1,stable,3,FN,,8,6,8,-1.92,-7.68
FUY,3,U,0.2,20,21,1,stable,2,TP,U,5,0,5,-3.3599999999999994,-11.04
FUY,3,U,0.2,21,22,1,stable,2,TP,U,7,0,7,-1.44,-11.04
FUY,3,U,0.2,22,23,1,stable,2,TP,U,4,0,4,-5.4399999999999995,-11.04
FUY,3,U,0.2,23,24,1,stable,2,TP,U,5,0,5,-3.68,-11.04
FUY,3,U,0.2,24,25,1,stable,2,TP,U,7,0,7,-1.2800000000000002,-11.04
FUY,3,U,0.2,25,26,1,stable,2,TP,U,3,0,3,-5.76,-11.04
FUY,3,U,0.2,26,27,1,stable,2,TP,U,5,0,5,-3.52,-11.04
FUY,3,U,0.2,27,28,1,stable,3,TP,U,7,0,7,-2.56,-11.04
FUY,3,U,0.2,28,29,1,cycle,2,CICLO,,6,6,0,-5.279999999999999,-5.279999999999999
FUY,3,U,0.2,29,30,1,stable,2,TP,U,4,0,4,-5.44,-11.04
FUY,3,U,0.25,0,1,1,stable,2,TP,U,4,0,4,-4.4799999999999995,-11.04
FUY,3,U,0.25,1,2,1,stable,2,TP,U,5,0,5,-3.04,-11.04
FUY,3,U,0.25,2,3,1,stable,2,TP,U,6,0,6,-2.88,-11.04
FUY,3,U,0.25,3,4,1,stable,2,TP,U,4,0,4,-4.4799999999999995,-11.04
FUY,3,U,0.25,4,5,1,stable,2,TP,U,6,0,6,-1.9200000000000002,-11.04
FUY,3,U,0.25,5,6,1,stable,3,TP,U,7,0,7,-1.92,-11.04
FUY,3,U,0.25,6,7,1,stable,2,TP,U,6,0,6,-2.08,-11.04
FUY,3,U,0.25,7,8,1,stable,2,TP,U,6,0,6,-2.3999999999999995,-11.04
FUY,3,U,0.25,8,9,1,stable,2,TP,U,3,0,3,-5.92,-11.04
FUY,3,U,0.25,9,10,1,stable,2,TP,U,6,0,6,-2.88,-11.04
FUY,3,U,0.25,10,11,1,stable,2,TP,U,7,0,7,-1.1199999999999999,-11.04
FUY,3,U,0.25,11,12,1,stable,2,TP,U,8,0,8,-0.1599999999999998,-11.04
FUY,3,U,0.25,12,13,1,stable,2,TP,U,5,0,5,-3.1999999999999993,-11.04
FUY,3,U,0.25,13,14,1,stable,2,TP,U,2,0,2,-7.52,-11.04
FUY,3,U,0.25,14,15,1,stable,2,TP,U,4,0,4,-4.8,-11.04
FUY,3,U,0.25,15,16,1,stable,2,FN,,7,6,5,-2.88,-8.64
FUY,3,U,0.25,16,17,1,stable,2,TP,U,8,0,8,-0.31999999999999995,-11.04
FUY,3,U,0.25,17,18,1,stable,2,TP,U,5,0,5,-3.6799999999999997,-11.04
FUY,3,U,0.25,18,19,1,stable,2,TP,U,3,0,3,-6.24,-11.04
FUY,3,U,0.25,19,20,1,stable,3,FN,,8,6,8,-1.92,-7.68
FUY,3,U,0.25,20,21,1,stable,2,TP,U,7,0,7,-1.12,-11.04
FUY,3,U,0.25,21,22,1,stable,4,TP,U,8,0,8,-1.12,-11.04
FUY,3,U,0.25,22,23,1,stable,2,TP,U,6,0,6,-2.2399999999999998,-11.04
FUY,3,U,0.25,23,24,1,stable,2,TP,U,5,0,5,-3.68,-11.04
FUY,3,U,0.25,24,25,1,stable,2,TP,U,9,0,9,0.32000000000000006,-11.04
FUY,3,U,0.25,25,26,1,stable,3,TP,U,6,0,6,-3.04,-11.04
FUY,3,U,0.25,26,27,1,stable,2,TP,U,5,0,5,-3.52,-11.04
FUY,3,U,0.25,27,28,1,stable,3,COMPLEMENT,-Y,8,13,7,-2.7199999999999998,-11.040000000000001
FUY,3,U,0.25,28,29,1,stable,2,FN,,7,6,7,-3.52,-8.64
FUY,3,U,0.25,29,30,1,stable,2,TP,U,5,0,5,-4.64,-11.04
FUY,3,U,0.3,0,1,1,stable,2,TP,U,6,0,6,-2.08,-11.04
FUY,3,U,0.3,1,2,1,stable,2,TP,U,8,0,8,-0.32,-11.04
FUY,3,U,0.3,2,3,1,stable,4,COMPLEMENT,-Y,9,13,8,-1.12,-11.040000000000001
FUY,3,U,0.3,3,4,1,stable,2,TP,U,4,0,4,-4.4799999999999995,-11.04
FUY,3,U,0.3,4,5,1,stable,2,TP,U,8,0,8,-0.31999999999999995,-11.04
FUY,3,U,0.3,5,6,1,stable,3,TP,U,7,0,7,-1.92,-11.04
FUY,3,U,0.3,6,7,1,stable,3,TP,U,8,0,8,-1.12,-11.04
FUY,3,U,0.3,7,8,1,stable,3,TP,U,9,0,9,0.31999999999999984,-11.04
FUY,3,U,0.3,8,9,1,stable,2,TP,U,6,0,6,-2.24,-11.04
FUY,3,U,0.3,9,10,1,stable,2,TP,U,6,0,6,-2.88,-11.04
FUY,3,U,0.3,10,11,1,stable,2,TP,U,8,0,8,-0.31999999999999995,-11.04
FUY,3,U,0.3,11,12,1,stable,3,COMPLEMENT,-Y,11,13,10,0.64,-11.040000000000001
FUY,3,U,0.3,12,13,1,stable,2,TP,U,7,0,7,-1.12,-11.04
FUY,3,U,0.3,13,14,1,stable,2,TP,U,3,0,3,-5.76,-11.04
FUY,3,U,0.3,14,15,1,stable,2,TP,U,4,0,4,-4.8,-11.04
FUY,3,U,0.3,15,16,1,stable,3,FP,Y,9,12,7,-2.08,-11.040000000000001
FUY,3,U,0.3,16,17,1,stable,2,TP,U,9,0,9,0.31999999999999995,-11.04
FUY,3,U,0.3,17,18,1,stable,2,TP,U,6,0,6,-2.8800000000000003,-11.04
FUY,3,U,0.3,18,19,1,stable,2,TP,U,4,0,4,-5.44,-11.04
FUY,3,U,0.3,19,20,1,stable,2,FN,,10,6,10,0.31999999999999995,-7.68
FUY,3,U,0.3,20,21,1,stable,3,TP,U,8,0,8,-0.8,-11.04
FUY,3,U,0.3,21,22,1,stable,4,TP,U,8,0,8,-1.12,-11.04
FUY,3,U,0.3,22,23,1,stable,2,TP,U,6,0,6,-2.2399999999999998,-11.04
FUY,3,U,0.3,23,24,1,stable,2,TP,U,5,0,5,-3.68,-11.04
FUY,3,U,0.3,24,25,1,stable,4,TP,U,10,0,10,0.9600000000000002,-11.04
FUY,3,U,0.3,25,26,1,stable,2,TP,U,7,0,7,-1.4400000000000002,-11.04
FUY,3,U,0.3,26,27,1,stable,2,TP,U,7,0,7,-1.12,-11.04
FUY,3,U,0.3,27,28,1,stable,3,COMPLEMENT,-Y,8,13,7,-2.7199999999999998,-11.040000000000001
FUY,3,U,0.3,28,29,1,stable,2,FN,,9,6,9,-0.6399999999999999,-8.64
FUY,3,U,0.3,29,30,1,stable,2,TP,U,6,0,6,-2.88,-11.04
FUY,3,U,0.35,0,1,1,stable,3,TP,U,9,0,9,-0.15999999999999992,-11.04
FUY,3,U,0.35,1,2,1,stable,4,COMPLEMENT,-Y,10,13,9,1.1102230246251565e-16,-11.040000000000001
FUY,3,U,0.35,2,3,1,stable,4,COMPLEMENT,-Y,10,13,9,-0.15999999999999992,-11.040000000000001
FUY,3,U,0.35,3,4,1,stable,2,TP,U,4,0,4,-4.4799999999999995,-11.04
FUY,3,U,0.35,4,5,1,stable,2,TP,U,8,0,8,-0.31999999999999995,-11.04
FUY,3,U,0.35,5,6,1,stable,2,TP,U,9,0,9,0.3199999999999999,-11.04
FUY,3,U,0.35,6,7,1,stable,3,TP,U,10,0,10,0.8,-11.04
FUY,3,U,0.35,7,8,1,stable,4,FP,F,11,13,12,1.28,-11.04
FUY,3,U,0.35,8,9,1,stable,2,TP,U,7,0,7,-1.44,-11.04
FUY,3,U,0.35,9,10,1,stable,3,COMPLEMENT,-Y,8,13,7,-2.7199999999999998,-11.040000000000001
FUY,3,U,0.35,10,11,1,stable,2,TP,U,8,0,8,-0.31999999999999995,-11.04
FUY,3,U,0.35,11,12,1,stable,4,COMPLEMENT,-F,12,12,10,5.551115123125783e-17,-11.04
FUY,3,U,0.35,12,13,1,stable,2,TP,U,7,0,7,-1.12,-11.04
FUY,3,U,0.35,13,14,1,stable,2,TP,U,3,0,3,-5.76,-11.04
FUY,3,U,0.35,14,15,1,stable,2,TP,U,7,0,7,-0.9599999999999997,-11.04
FUY,3,U,0.35,15,16,1,stable,2,FP,Y,10,12,8,-0.6399999999999999,-11.040000000000001
FUY,3,U,0.35,16,17,1,stable,2,TP,U,9,0,9,0.31999999999999995,-11.04
FUY,3,U,0.35,17,18,1,stable,2,TP,U,7,0,7,-1.5999999999999999,-11.04
FUY,3,U,0.35,18,19,1,stable,2,TP,U,6,0,6,-2.2399999999999998,-11.04
FUY,3,U,0.35,19,20,1,stable,3,FP,Y,12,12,10,0.7999999999999998,-11.040000000000001
FUY,3,U,0.35,20,21,1,stable,2,TP,U,9,0,9,0.31999999999999984,-11.04
FUY,3,U,0.35,21,22,1,stable,4,TP,U,9,0,9,-1.12,-11.04
FUY,3,U,0.35,22,23,1,stable,3,TP,U,8,0,8,-1.2799999999999998,-11.04
FUY,3,U,0.35,23,24,1,stable,3,TP,U,7,0,7,-2.4,-11.04
FUY,3,U,0.35,24,25,1,stable,4,TP,U,10,0,10,0.9600000000000002,-11.04
FUY,3,U,0.35,25,26,1,stable,4,TP,U,9,0,9,-0.4800000000000002,-11.04
FUY,3,U,0.35,26,27,1,stable,3,FP,F,11,13,10,0.8,-11.04
FUY,3,U,0.35,27,28,1,stable,4,COMPLEMENT,-Y,12,13,11,1.2799999999999998,-11.040000000000001
FUY,3,U,0.35,28,29,1,stable,2,FN,,10,6,10,1.1102230246251565e-16,-8.64
FUY,3,U,0.35,29,30,1,stable,4,TP,U,7,0,7,-1.6,-11.04
FUY,3,U,0.4,0,1,1,stable,3,TP,U,9,0,9,-0.15999999999999992,-11.04
FUY,3,U,0.4,1,2,1,stable,3,COMPLEMENT,-Y,11,13,8,-0.47999999999999987,-11.040000000000001
FUY,3,U,0.4,2,3,1,stable,4,COMPLEMENT,-Y,11,13,10,0.8,-11.040000000000001
FUY,3,U,0.4,3,4,1,stable,2,TP,U,6,0,6,-2.4000000000000004,-11.04
FUY,3,U,0.4,4,5,1,stable,3,TP,U,10,0,10,0.96,-11.04
FUY,3,U,0.4,5,6,1,stable,4,FP,F,11,13,10,0.7999999999999999,-11.04
FUY,3,U,0.4,6,7,1,stable,3,TP,U,10,0,10,0.8,-11.04
FUY,3,U,0.4,7,8,1,cycle,3,CICLO,,14,19,17,1.1199999999999999,-5.279999999999999
FUY,3,U,0.4,8,9,1,stable,2,TP,U,7,0,7,-1.44,-11.04
FUY,3,U,0.4,9,10,1,stable,3,COMPLEMENT,-Y,8,13,7,-2.7199999999999998,-11.040000000000001
FUY,3,U,0.4,10,11,1,stable,4,TP,U,10,0,10,0.32,-11.04
FUY,3,U,0.4,11,12,1,stable,4,COMPLEMENT,-F,12,12,10,5.551115123125783e-17,-11.04
FUY,3,U,0.4,12,13,1,stable,2,TP,U,7,0,7,-1.12,-11.04
FUY,3,U,0.4,13,14,1,stable,2,TP,U,5,0,5,-3.5199999999999996,-11.04
FUY,3,U,0.4,14,15,1,stable,2,TP,U,8,0,8,-0.31999999999999984,-11.04
FUY,3,U,0.4,15,16,1,stable,3,FP,Y,11,12,9,0.15999999999999992,-11.040000000000001
FUY,3,U,0.4,16,17,1,cycle,3,CICLO,,11,6,17,1.1199999999999999,-5.28
FUY,3,U,0.4,17,18,1,stable,2,TP,U,8,0,8,-0.3200000000000002,-11.04
FUY,3,U,0.4,18,19,1,stable,2,TP,U,6,0,6,-2.2399999999999998,-11.04
FUY,3,U,0.4,19,20,1,stable,3,FP,Y,12,12,10,0.7999999999999998,-11.040000000000001
FUY,3,U,0.4,20,21,1,stable,2,TP,U,9,0,9,0.31999999999999984,-11.04
FUY,3,U,0.4,21,22,1,stable,3,FN,,12,19,11,-0.4800000000000001,-8.64
FUY,3,U,0.4,22,23,1,stable,3,TP,U,9,0,9,-1.1102230246251565e-16,-11.04
FUY,3,U,0.4,23,24,1,stable,2,FN,,9,6,5,-0.9599999999999995,-7.68
FUY,3,U,0.4,24,25,1,stable,2,FP,F,13,13,10,0.9600000000000001,-11.04
FUY,3,U,0.4,25,26,1,stable,4,TP,U,9,0,9,-0.4800000000000002,-11.04
FUY,3,U,0.4,26,27,1,stable,4,FP,F,12,13,11,1.2800000000000002,-11.04
FUY,3,U,0.4,27,28,1,stable,4,COMPLEMENT,-Y,12,13,11,1.2799999999999998,-11.040000000000001
FUY,3,U,0.4,28,29,1,stable,4,COMPLEMENT,-F,12,12,8,-0.6400000000000001,-11.04
FUY,3,U,0.4,29,30,1,stable,4,TP,U,9,0,9,-0.15999999999999992,-11.04
FUY,3,U,0.45,0,1,1,stable,3,FN,,12,6,14,0.9600000000000001,-8.64
FUY,3,U,0.45,1,2,1,stable,2,COMPLEMENT,-Y,13,13,10,0.9599999999999999,-11.040000000000001
FUY,3,U,0.45,2,3,1,stable,3,FN,,13,19,10,1.44,-8.64
FUY,3,U,0.45,3,4,1,stable,2,TP,U,7,0,7,-1.28,-11.04
FUY,3,U,0.45,4,5,1,stable,4,FP,Y,12,12,10,0.96,-11.040000000000001
FUY,3,U,0.45,5,6,1,stable,2,FP,F,12,13,9,0.4799999999999999,-11.04
FUY,3,U,0.45,6,7,1,stable,3,FP,F,11,13,10,0.8,-11.04
FUY,3,U,0.45,7,8,1,stable,3,COMPLEMENT,-U,16,25,9,-6.938893903907228e-17,-11.04
FUY,3,U,0.45,8,9,1,stable,3,TP,U,8,0,8,-0.47999999999999987,-11.04
FUY,3,U,0.45,9,10,1,stable,3,FN,,9,6,11,-1.12,-7.68
FUY,3,U,0.45,10,11,1,stable,4,TP,U,10,0,10,0.32,-11.04
FUY,3,U,0.45,11,12,1,stable,4,COMPLEMENT,-Y,13,13,10,0.8,-11.040000000000001
FUY,3,U,0.45,12,13,1,stable,2,TP,U,9,0,9,0.3200000000000002,-11.04
FUY,3,U,0.45,13,14,1,stable,2,TP,U,6,0,6,-2.88,-11.04
FUY,3,U,0.45,14,15,1,stable,2,TP,U,8,0,8,-0.31999999999999984,-11.04
FUY,3,U,0.45,15,16,1,stable,2,FP,Y,13,12,9,0.4799999999999997,-11.040000000000001
FUY,3,U,0.45,16,17,1,stable,3,FP,Y,12,12,10,0.96,-11.040000000000001
FUY,3,U,0.45,17,18,1,stable,2,TP,U,8,0,8,-0.3200000000000002,-11.04
