i,j,Area,GDP,Inflation,Life.expect,Military,Pop.growth,Unemployment
4,13,0.09561055916837703,-0.5790998550134443,0.4073575907465247,-0.40390984411351516,0.48871474063262543,-0.4554700422562071,0.5022178664741278
4,14,0.08306211678572589,-0.6132190050448478,0.4825709945980827,-0.4083303716977265,0.5913465889060131,-0.4266424656833058,0.5830296611905288
5,0,0.026691563619428923,0.1887679983399095,-0.18066553070355534,0.28253296720436,0.023927985688860284,0.20086943453955491,-0.042568641254918604
5,1,0.056732898672386727,0.13894196444428658,-0.12969887608307823,0.21438674140588865,0.04103801132259466,0.1335943308866868,-0.03280815017039237
5,2,0.05856600122711997,0.08511709107343915,-0.0719015004469615,0.1559253528216991,0.0697031396071524,0.09271852805496363,-0.0045387854936979125
5,3,0.07205518423152918,0.05981410150692977,-0.04690970941401939,0.11272469807518352,0.08363783124926538,0.05348832651971406,0.0004276247537894436
5,4,0.054286748698613385,-0.000853528450677571,0.006686923662917769,0.05102521890812355,0.09857837594084096,0.0015656905146113282,0.039180839282924845
5,5,0.05421138228168239,-0.04234683485123366,0.03023314049743677,0.009148567250616893,0.10903859035010331,-0.029644296153281808,0.0585874407694085
5,6,0.06640252242669646,-0.08261314946992297,0.056378052189519974,-0.025384476072701202,0.11715098175563678,-0.057732123894116374,0.10378881075918404
5,7,0.0566891252729877,-0.1229885858417523,0.08248131290231861,-0.07011191950330266,0.1311948272359033,-0.09680827877190938,0.12879659143830724
5,8,0.040382187050158426,-0.1522512555204198,0.10274501685175756,-0.11725117401819825,0.15262457754291692,-0.14167653680123304,0.12375865954429822
5,9,0.028567353309549758,-0.20836063335934732,0.1490631847116099,-0.1666460384146514,0.16660305384013838,-0.1946888567492204,0.15588801377811984
5,10,0.044892345597957795,-0.27926037105845336,0.18842320431618298,-0.22939895031335433,0.20373652258933095,-0.2463244911649029,0.20968311984041382
5,11,0.03380307323998106,-0.3600509059756146,0.25162416990890824,-0.3122625097210935,0.24853277212146965,-0.3262930389653673,0.2819287216834485
5,12,0.06929880228787096,-0.5429525206832954,0.3470334853362951,-0.414195157269868,0.34626025990650616,-0.4768078252654442,0.43492025992611466
5,13,0.08638078254658665,-0.529206441437744,0.3283319428375046,-0.3785575496715738,0.39842465853468056,-0.40690616817753644,0.4193228051096316
5,14,0.05994562340595541,-0.5703760796255096,0.44316902173081474,-0.3911899178451396,0.47187482747110526,-0.3504420471440796,0.5719269209854053
6,0,0.05328431531777152,0.21982205679792183,-0.17037982650538497,0.2854834516952969,-0.016655965283996134,0.21702966945643215,-0.09307242038303895
6,1,0.0404195753474305,0.1696351309217519,-0.1414999065483748,0.23547704875722078,0.012091768561978512,0.16861159890681518,-0.05593194108355552
6,2,0.054434224056358976,0.12059154397432195,-0.0919427781433441,0.18497164728021448,0.06489902935030098,0.11583851123631167,-0.029025413992347215
6,3,0.06655216067208962,0.08736709473307831,-0.05485370206112307,0.13951518397322546,0.052758681453394095,0.07717371684430381,-0.02493829103019692
